"SMILES","pts"
"OC(=O)C1=CC=CC2=C1N=NN2",2.64417
"[Cl-].COC1=CC2=C(C=C1)N(CC1=CC=CC=C1)CC=C2[C@@H](O)[C@@H]1C[C@@H]2CC[N@H+]1C[C@@H]2C=C",4.25463
"[NH4+].[NH4+].[O-]S(=O)(=O)C1=C(CC2=C(C3=CC=CC=C3C=C2)S([O-])(=O)=O)C=CC2=CC=CC=C12",3.25107
"[Al].[Cu].[Cu].[Cu].[Cu]",1.97679
"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)CCC(O)=O)C(=O)NC1=CC=C(C=C1)[N+]([O-])=O",2.93095
"CCCCCCCCCCCCCCCCCC(CC)C(O)=O",2.23087
"COC1=CC=C(C=C1)N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC(OC)=CC=C1OC",7.760863
"COC1=CC=C(C=C1)N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=C(OC)C=C1OC",7.7657104
"CCC1=CC=C(C=C1)N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=C(OC)C=C1",8.225313
"CCC1=CC=CC=C1N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC(OC)=CC=C1OC",7.208672
"CCC(=O)N(C1=CC=CC=C1)C1(CCN(CC2=CC=CC=C2)CC1)C(=O)OC",2.70754
"CCCCCCCCCCCCCC(CC)C(O)=O",1.99392
"CCOC(=O)C1CC(C(=O)OCC)=C(O)C1=O",2.98942
"CCCCCCCCCCC1=C(CCCCCCCCCC)C(CCCCCCCCCC)=C(C(CCCCCCCCCC)=C1CCCCCCCCCC)S(O)(=O)=O",3.55606
"CCCCCCCCCCCC(CC)C(O)=O",1.79236
"[H+].[H+].[H+].[H+].[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)CN(CCN(CP([O-])([O-])=O)CP([O-])([O-])=O)CP([O-])([O-])=O",2.30114
"[Na+].CC1=NN(C(=O)C1N=NC1=CC(C)=CC(=C1O)[N+]([O-])=O)C1=CC=C(C=C1)S([O-])(=O)=O",3.57769
"CCOS(=O)(=O)OCC.CN(CC1=CC=CC=C1)C1=CC=C(C=C1)N=NC1=NC=NN1C",5.05485
"CC(=NO)C(C)=NNC1=CC=C(C=C1)[N+]([O-])=O",5.288527
"CC[NH+]1C(C)N(CCC(C)S([O-])(=O)=O)C2=C1C=C(Cl)C(Cl)=C2",3.13656
"OC(=O)C(=O)NC1=CC=C(C2=C1C(=O)C1=C(C(NC(=O)C(O)=O)=CC=C1[N+]([O-])=O)C2=O)[N+]([O-])=O",5.10255
"OC(=O)C(=O)NC1=CC=C(C2=C1C(=O)C1=C(C2=O)C(=CC=C1NC(=O)C(O)=O)[N+]([O-])=O)[N+]([O-])=O",5.31934
"[Na+].[Na+].NC1=C(N=NC2=CC=C(NC(=O)C3=CC=CC=C3)C=C2S([O-])(=O)=O)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O",3.89176
"CC(=O)CNC(P(O)(O)=O)P(O)(O)=O",1.41426
"CCCCCCCCCCCCCCCC(CC)C(O)=O",2.04459
"COC1=CC(=CC=C1N=NC1=C(O)C(=CC2=C1C=CC(=C2)S(O)(=O)=O)S(O)(=O)=O)C1=CC=C(N=NC2=C(O)C3=C(C=C(NC4=CC=CC=C4)C=C3)C=C2S(O)(=O)=O)C(OC)=C1",4.39913
"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)\C1=C(\COC(C)=O)OC(C)=O",6.736643
"[H+].[H+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.COC(=O)C1(CC[NH+](CCC2=CC=CC=C2)CC1)NC(=O)C(C)C1=CC=CC=C1",2.8427
"[H+].[O-]C(=O)C([O-])=O.COC(=O)[C@]1(CC[NH+](CCC2=CC=CC=C2)C[C@@H]1C)NC(=O)C(C)C1=CC=CC=C1",2.66011
"[Na+].CCCCCCCC\C=C/CCCCCCCCOP([O-])=O",2.77938
"[K+].CCCCCCCCCCCCOP([O-])=O",2.03198
"[K+].CCCCCCCC\C=C/CCCCCCCCOP([O-])=O",2.77938
"[Na+].CCCCCCCCCCCCCCCCCCOP([O-])=O",2.47647
"CC1=CC=CC=C1NCCNC1=CC=CC=C1",5.178296
"NC1=C(N=NC2=CC(=CC=C2S(O)(=O)=O)S(O)(=O)=O)C(=CC2=C1C(O)=C(N=NC1=CC(NC3=NC(Cl)=NC(Cl)=N3)=CC=C1S(O)(=O)=O)C(=C2)S(O)(=O)=O)S(O)(=O)=O",2.89978
"CNC1=CC2=C(C=C1)C(O)=C(N=NC1=C(C3=C(C=C1)C(=CC=C3)S(O)(=O)=O)S(O)(=O)=O)C(=C2)S(O)(=O)=O",3.0025
"NC1=C(N=NC2=CC(=CC=C2S(O)(=O)=O)S(O)(=O)=O)C(=CC2=C1C(O)=C(N=NC1=CC=CC(=C1)P(O)(O)=O)C(=C2)S(O)(=O)=O)S(O)(=O)=O",2.70649
"[OH-].[Na+].[Na+].CCCCCCCCCCCCCCCCCC1=NCC[N+]1(CCOCC([O-])=O)CC([O-])=O",2.22247
"COC(=O)C(C)C1=CC=C(C=C1)C(C)C",1.78698
"NC1=CC2=C(C=C1)C=C(C(N=NC1=CC(=CC=C1O)[N+]([O-])=O)=C2O)S(O)(=O)=O",5.60044
"OC1=C(N=NC2=CC(=CC3=C2C(O)=C(N=NC2=CC(=CC(=C2O)[N+]([O-])=O)S(O)(=O)=O)C(=C3)S(O)(=O)=O)S(O)(=O)=O)C2=C(C=CC=C2)C=C1",4.09271
"CC(C)(C)C1=CC=C2C=CC=CC2=N1",3.46985
"CCCCCC1=CC2=C(C=CC=C2)C(=C1CCCCC)S(O)(=O)=O",3.09323
"CCC(O)C1=NC(C)=CC=C1",1.5548
"[OH-].[Na+].[Na+].CCCC1=NCC[N+]1(CCOCC([O-])=O)CC([O-])=O",1.65972
"[Ca++].CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O.CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O",2.22473
"[Zn++].CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O.CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O",2.22473
"[Zn++].CCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O.CCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O",2.14261
"[Zn++].CCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O.CCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O",1.96535
"[Zn++].CCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O.CCCCCCCCCCCC(=O)NCCCC[C@H](N)C([O-])=O",1.88936
"OCCN(CCO)CCO.CCCCCCCCCCCCCCNCCC(O)=O",1.73155
"CC(O)=O.OCCN[Hg]C1=CC=CC=C1",4.04635
"NC1=NC2=C(S1)C=CC(Cl)=C2Cl",6.467466
"CCCCCCCCCCCC(=O)[NH+]([O-])CCCN(C)C",1.83224
"CCCCCCCCNCCN(CCCCCCCC)CCN(CCCCCCCC)CCCCCCCC",2.20204
"CCC(=O)OC1(C)CCCCC1",1.22795
"[OH-].C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(O)=O",3.30372
"CC(=O)NC1=CC=CC2=C1C(N=NC1=C(O)C=C(NC(C)=O)C(=C1)[N+]([O-])=O)=C(O)C=C2",6.89706
"CC(C)(C1=CC=CC=C1)C1=CC(N=NC2=CC=CC=C2)=C(O)C=C1",7.5235104
"NC1=C(N=NC2=C(C=C(C=C2)[N+]([O-])=O)C(O)=O)C2=C(C=C1)C(O)=CC(=C2)S(O)(=O)=O",4.32278
"COC(=O)C1=C(C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1Cl)N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=CC=C1OC",8.192383
"O=CC1=CC=CN(C1=S)C1=CC=CC=C1",4.85405
"CC1=NC=CN1C(=O)C1=C(C(O)=O)C(Cl)=C(Cl)C(Cl)=C1Cl",4.05918
"COC1=CC(N=NC2=CC=C(O)C=C2)=C(OC)C=C1N=NC1=CC(=CC=C1)S(O)(=O)=O",5.530438
"Cl.Cl.[Cl-].[Cl-].NC1=CC2=C(C3=CC=CC=C3)[N+](CCCNCCNCCC[N+]3=C4C=C(N)C=CC4=C4C=CC(N)=CC4=C3C3=CC=CC=C3)=C3C=C(N)C=CC3=C2C=C1",8.242845
"BrC1=C(Br)C2=C(C(Br)=C1Br)C1=C3C(=CC=C4C=C5C6=C(C=CC=C6)C(=O)C6=C5C(C(C=C6)=C1)=C34)C2=O",9.804449
"CC1=CC=C(C)C(=C1)N=NC1=CC(C)=C(N)C=C1",6.18460135
"CNS(=O)(=O)C1=C(OC)C=C(N=NC2=C(O)C(=CC3=C2C=CC=C3)C(=O)NC2=CC3=C(NC(O)=N3)C=C2)C(C)=C1",6.378327
"Cl[Zn--](Cl)(Cl)Cl.COC1=CC(N=NC2=CC=C(C)C=C2[N+]([O-])=O)=C(C)C=C1[N+]#N.COC1=CC(N=NC2=CC=C(C)C=C2[N+]([O-])=O)=C(C)C=C1[N+]#N",6.156814
"O=C(OCOCOCOCOC(=O)C1=CC2=C(C=C1)C(=O)OC2=O)C1=CC2=C(C=C1)C(=O)OC2=O",4.62074
"[Na+].[Na+].CC1=CC(=CC=C1O)N=NC1=CC(=C(\C=C\C2=C(C=C(C=C2)N=NC2=CC=C(O)C(C)=C2)S([O-])(=O)=O)C=C1)S([O-])(=O)=O",5.37355
"[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OCC)(OCC)OCC",3.49543
"[Na+].CC1=C\C(C=CC1=N)=C(\C1=CC=C(NC2=CC=CC=C2)C=C1)C1=CC=C(NC2=CC=CC=C2S([O-])(=O)=O)C=C1",6.76362
"O=C=NCCCCC(N=C=O)C(=O)OCCN=C=O",3.46891
"CCCC[Mg]CC",2.29961
"Cl.CCC(=O)O[C@H]1C=C[C@H]2[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3C)=C(OC(=O)CC)C=C4",3.99164
"COC1=CC=C(N=NC2=C(O)C=CC3=CC=CC=C23)C(OC)=C1",7.512071
"CC1=CC(N=NC2=CC=C(C=C2)[N+]([O-])=O)=C(C)C=C1N=NC1=CC(C)=C(O)C=C1",7.8098688
"[H]OC1=C([H])C([H])=C(C([H])=C1N([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]",4.04509
"CCCCC(CC)C(=O)OC([SnH3])(OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC",4.21417
"CC(O)C[N+](C)(C)C.CCCCC(CC)C([O-])=O",0.9284
"CC([O-])=O.CN(C)C1=CC2=[O+]C3=C(N=C2C=C1C)C1=C(C=CC=C1)C(N)=C3",7.368414
"[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2[As](O)(O)=O)C(=CC2=C1C(O)=C(N=NC1=CC=CC=C1[As](O)(O)=O)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O",4.09282
"[O-][N+](=O)C1=CC(=C(NC2=CC(=CC=C2Cl)C(F)(F)F)C(=C1)C(F)(F)F)[N+]([O-])=O",7.056107
"CCCCCCCCCCCCCCCCCCOC(=O)C[C@H](NCCNCCN[C@@H](CC(=O)OCCCCCCCCCCCCCCCCCC)C(=O)OCCCCCCCCCCCCCCCCCC)C(=O)OCCCCCCCCCCCCCCCCCC",3.82662
"CC(=O)C12C=C(C)CCC1C2(C)C",2.11621
"[K+].CO\C(O)=C\C(\C)=N\[C@@H](C([O-])=O)C1=CCC=CC1",2.75947
"OC1=CC=C(N=N1)C1=CC=CC=C1O",5.59956
"NC1=C(N=NC2=CC=C(NC3=CC=C(C=C3)N=NC3=CC=C(O)C=C3)C(=C2)S(O)(=O)=O)C(=CC2=C1C(O)=C(N=NC1=CC=CC=C1)C(=C2)S(O)(=O)=O)S(O)(=O)=O",4.26429
"NC1=C(C=C(NC2=CC=C(NC3=NC(NC4=CC=C(C=C4)N=NC4=CC(C(O)=O)=C(O)C=C4)=NC(NC4=CC=CC=C4)=N3)C(=C2)S(O)(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O",5.19015
"CCCCCCCCCCCC=C(Br)C(=O)OC",3.74053
"CC(C)C12CCC(C)(C=C1)C(C2)C(C)=O",2.35823
"COCCN(CCOC)C1=C(OC)C=C(N=NC2=C(C=C(C=C2I)[N+]([O-])=O)[N+]([O-])=O)C(NC(C)=O)=C1",5.73538
"[I-].CC1=CC=C(C=C1)C1=CC(=CC=CC2=[N+](C)C3=C(C=CC=C3)C2(C)C)N(NC2=CC=CC=C2C)C(=C1)C1=CC=C(C)C=C1",7.639266
"F[As-](F)(F)(F)(F)F.[I+](C1=CC=CC=C1)C1=CC=CC=C1",4.15935
"CCCCCCOC1=CC=C(OC(=O)C2=CC=C(C=C2)C2=CC=C(C[C@@H](C)CC)C=C2)C=C1",5.03838
"[Na+].CC1=C(Br)C(=O)C(Br)=CC1=C(C1=CC(Br)=C(O)C(Br)=C1)C1=CC=CC=C1S([O-])(=O)=O",6.260797
"CCCCCCCC\C=C\CCCCCCCC(=O)OCCS[Sn](CCC(=O)OCCCC)(SCCOC(=O)CCCCCCC\C=C\CCCCCCCC)SCCOC(=O)CCCCCCC\C=C\CCCCCCCC",5.10033
"CCO\C(O)=C1\C(C2=CC=CN=C2SC)C(C(=O)OCC)=C(C)N=C1C",4.83465
"[O-][Cl](=O)(=O)=O.CCNC1=CC2=[O+]C3=C(N=C2C=C1C)C1=C(C=CC=C1)C(NCC)=C3",7.365085
"[O-][Cl](=O)(=O)=O.CCNC1=CC2=[O+]C3=C(C=C(C)C(NCC)=C3)C(C3=CC=CC=C3C(O)=O)=C2C=C1C",6.366005
"[O-][Cl](=O)(=O)=O.CNC1=CC2=[O+]C3=C(C=CC(NC)=C3)C(C3=CC=CC=C3C(O)=O)=C2C=C1",6.775927
"CCCCC(CC)COC(=O)N=C=O",2.83394
"OCC[NH+](CCO)CCO.OCC[NH+](CCO)CCO.CCCCCCCCCCCCCCOP([O-])([O-])=O",2.29453
"OCC[NH+](CCO)CCO.OCC[NH+](CCO)CCO.CCCCCCCCCCCCCCCCOP([O-])([O-])=O",2.48445
"CN(C)CCCSSNC(=O)C(=O)NSSCCCN(C)C",3.18982
"COC1=C(F)C=C(CCC(O)=O)C=C1",1.96364
"CCN(C1CCCCC1)C(Cl)=O",1.58543
"Cl.ClC1=CC=C(C(Cl)=C1)C1(CN2C=CN=C2)OCC(COCC=C)O1",4.975644
"CSC1=NN2C(=N1)N=C(C)C(C(O)=O)=C2O",3.05079
"OC(=O)CCC1=CC(F)=C(O)C=C1",2.27662
"Cl.CCC(C)(C)C1=CC(=C(OC(CCSC2=NN=NN2C2=CC=CC=C2)C(=O)NC2=CC=C(C=C2)N2N=C(CC2=O)N2CCCC2)C=C1)C(C)(C)CC",4.68279
"CCC(C)(C)C1=CC(=C(OCCCCNC(=O)C2=C(O)C3=C(C=CC=C3)C(NS(=O)(=O)C3=CC=CC(=C3)S(=O)(=O)NC3=CC=C(O)C4=C3C(=CC=C4)N=NC3=CC=C(C=C3S(C)(=O)=O)[N+]([O-])=O)=C2)C=C1)C(C)(C)CC",4.99858
"CC1(C)N(C=C)C(=O)N(C=C)C1=O.CCCCCCCCCCCC(O)=O.CCCCCCCCCCCC(O)=O",1.61883
"[O-][N+](=O)C1=CC=C(C=C1)C(Cl)(Cl)C1=CC=CC=C1",5.5185
"[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[O-]P([O-])(=O)CN(CCCCCCN(CP([O-])([O-])=O)CP([O-])([O-])=O)CP([O-])([O-])=O",2.41749
"CCOCCCNC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=CC=CC=C2[N+]([O-])=O)=C1O",7.129821
"[O-]S([O-])(=O)=O.[NH3+]C1=CC=C(O)C=C1.[NH3+]C1=CC=C(O)C=C1",4.85359
"CC(C)(C)CC(C)(C)C1=C(C(O)=CC=C1O)C(C)(C)CC(C)(C)C",5.28553
"[Br-].C(C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C1OCCCO1",5.04987
"[I-].CCN1C(C)=CC(\C=C\C2OC3=C(C=CC=C3)[NH+]2CC)=C1C",4.5267
"NC1=CC2=C(C=C1)C(O)=C(N=NC1=CC=C(C=C1)N=NC1=CC=C(C=C1)S(O)(=O)=O)C(=C2)S(O)(=O)=O",4.8333
"CC(C)(C)NS(=O)(=O)C1=C(O)C2=C(C(NS(C)(=O)=O)=CC=C2)C(=C1)N=NC1=CC=C(C=C1)S(O)(=O)=O",3.18736
"Cl.CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)C1(O)CC=C(N)C2=C1C=CC=C2",4.1302
"CC(CC[N+]1=C(SC2=C1C=C1C=CC=CC1=C2)C=CC=CNC1=CC=CC=C1C(C)=O)S([O-])(=O)=O",6.20524
"CC[NH+]1C(\C=C\NC2=CC=CC=C2)N(CCC(C)S([O-])(=O)=O)C2=C1C=C(Cl)C(Cl)=C2",4.48186
"CCCCCCCC(C1=C(O)C=CC=C1)([N+]([O-])=O)[N+]([O-])=O",4.0764
"CC(O)[NH+](C)C.CC1=CC=C(C=C1)S([O-])(=O)=O",0.85287
"CC([O-])=O.CCN(CC)C1=CC=C(C=C1)[C+](C1=CC=C(C=C1)N(CC)CC)C1=CC=C(C=C1)N(CC)CC",7.025346
"CCCCCCCCCCCCC1=CC(N=NC2=CC=CC=C2[N+]([O-])=O)=C(O)C=C1",6.335112
"CC1=C(C=CC(O)=C1)N=NC1=CC=C(N)C=C1",7.90348
"CCC(C)(C)C1=CC(=C(OCCCCNC(=O)C2=C(O)C3=C(C=CC=C3)C(OC3=CC=C(C=C3)N=NC3=C(O)C4=C(C=C(C=C4NC(C)=O)S(O)(=O)=O)C=C3S(O)(=O)=O)=C2)C=C1)C(C)(C)CC",4.32718
"CC1=CC=C(O)C(=C1)N=NC1=CC=C(N=NC2=CC(=CC=C2)S(O)(=O)=O)C2=C1C=CC=C2",6.3207108
"CCCCCCCCCCCCC(OC1=CC(CC(C)C)=C(OC(C)=O)C=C1)C(O)=O",3.13261
"CCC(C)=CCC(C)C(C)OC(C)=O",1.58861
"[Na+].[Na+].COC1=CC(O)=C(C(=O)C2=C(O)C(=C(OC)C=C2)S([O-])(=O)=O)C(=C1)S([O-])(=O)=O",2.44874
"O=C(NCCCCCCNC(=O)OCC1CO1)OCC1CO1",3.36069
"OC1=NC=NC=C1C(C1=CC=C(F)C=C1)C1=C(Cl)C=CC=C1",5.875542
"CC(C)(C1=CC=CC=C1)C1=CC=CC=C1OP(=O)(OC1=CC=CC=C1C(C)(C)C1=CC=CC=C1)OC1=CC=CC=C1C(C)(C)C1=CC=CC=C1",6.368186
"[PbH4++].CCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCC([O-])=O",2.14647
"[O-]S([O-])(=O)=O.CC(C)[NH2+]C(C)C.CC(C)[NH2+]C(C)C",0.46778
"CCCCCC=CC=CO",2.7632
"[Na+].[Na+].[Na+].OC1=C(N=NC2=C(O)C(=CC3=C2C=CC(=C3)S([O-])(=O)=O)S([O-])(=O)=O)C2=C(C=CC=C2)C(=C1)S([O-])(=O)=O",3.06667
"CCCCCCCCCCCCCCC(C)C1=C(C(C)CCCCCCCCCCCCCC)C(O)=CC=C1O",4.56191
"CCCCCCCCCCCCC(C)C1=C(C(C)CCCCCCCCCCCC)C(O)=CC=C1O",4.61494
"CCCCCCCCCCCCCCC(C)C1=C(C(C)CCCCCCCCCCCC)C(O)=CC=C1O",4.57319
"CCOC1=C(C=CC(=C1)N(CC)CC)C1(OC(=O)C2=C1N=CC=C2)C1=C(C)N(CC)C2=CC=CC=C12",6.25289
"[Na+].CCC1=C(Cl)C=C(C(=C1)N=NC1=C(O)C=CC2=C1C=CC=C2)S([O-])(=O)=O",5.09791
"CCOC1=C(C=CC(=C1)N(CC)CC)C1(OC(=O)C2=C1C=CC=N2)C1=C(C)N(CC)C2=CC=CC=C12",6.31286
"OC1=C(Br)C=C(Br)C2=C1C1=NC3=C(N=C1C=C2)C1=C(C=C3)C(Br)=CC(Br)=C1O",9.830487
"NC1=CC2=C(C=C1)C=C(C(N=NC1=CC=C(C=C1S(O)(=O)=O)[N+]([O-])=O)=C2O)S(O)(=O)=O",3.79439
"COC1O[C@@H](C)[C@H]2CN3CCC4=C(NC5=CC=CC=C45)[C@@H]3C[C@@H]2[C@H]1C(=O)OC",4.12731
"CCCC1(COC(C)=O)CCCCC1",1.58687
"[Na+].[Na+].OC1=CC=C(N=NC2=CC(=CC3=C2C(O)=CC(=C3)S([O-])(=O)=O)S([O-])(=O)=O)C(O)=C1",3.44945
"OS(=O)(=O)C1=CC(=O)C(=[N+]=[N-])C2=C1C=C(C=C2)[N+]([O-])=O",3.4886
"ClC1=CC=C(C=C1)N=NC1=NC=CN1",5.17789
"CCN(CC)C1=CC=C(C=C1)N=NC1=C2C=CC=CC2=NN1",7.015093
"COS([O-])(=O)=O.CN(C)C1=CC=C(C=C1)N=NC1N(C)C=C[NH+]1C",3.21739
"CC(O)=O.CC(C)(C)NCC(O)COC1=CC=CC2=C1CCN(C2)C=O",1.91141
"[O-]S([O-])(=O)=O.CC[NH+](CC)CCOC(=O)C=C.CC[NH+](CC)CCOC(=O)C=C",1.88147
"CC(C)C(=O)NC1=NC(O)=C2N=CN([C@H]3C[C@H](OC(=O)C4=CC=CC=C4)[C@@H](CO)O3)C2=N1",4.83148
"COC1=C(C)CC(C)C1=O",1.56101
"COC(=O)C1=NN2C(=N1)N=C(C)C=C2O",2.89745
"CCO\C(O)=C\C(\NC1=CC=C(Cl)C=C1Cl)=N\NC1=C(Cl)C=C(Cl)C=C1Cl",6.17215
"[H+].CC(C)[NH2+]O.[O-]S([O-])(=O)=O",1.11397
"[H+].[NH4+].CCC([O-])=O.CCC([O-])=O",0.72985
"[H+].[Na+].CCC([O-])=O.CCC([O-])=O",0.72985
"O=C1NC(=S)NC(=O)C1C=CC=CC=C1C(=O)NC(=S)NC1=O",4.88649
"CC1N(CCCCS([O-])(=O)=O)C2=C(C=CC(=C2)C(F)(F)F)[NH+]1C",2.79875
"CCOC1=C(C=CC(=C1)N(CC)CC)C1(OC(=O)C2=C1C=C(C=C2)C(O)=O)C1=C(C)N(CC)C2=CC=CC=C12",5.88748
"CC[NH+]1C(C)N(CCCCS([O-])(=O)=O)C2=C1C=C(Cl)C(=C2)C(F)(F)F",3.39387
"COC1=CC2=CC=C(C=C3[Se]C4=C(C=CC=C4)N3CCCS([O-])(=O)=O)[N+](CC3=CC=CC=C3)=C2C=C1",5.30383
"ON=C1CCCC(=C1)C1=CC=NC=C1",4.63073
"CC(C)(C)CC(C)(C)C1=C(OCCO)C=CC=C1",3.15615
"CCOC1=C(C=CC(=C1)N(CC)CC)C1(OC(=O)C2=C1C=CC(=C2)C(O)=O)C1=C(C)N(CC)C2=CC=CC=C12",6.067183
"[Na+].CCCCCCCCCCCCC=CC=COS([O-])(=O)=O",2.61396
"CCN(CC)CCCN=C=NC(C)C",1.57934
"[Na+].[Na+].[Na+].OC1=CC(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC=C(C=C1)C([O-])=O)C(=C3)S([O-])(=O)=O)=C2)S([O-])(=O)=O",3.99881
"[Na+].[Na+].[Na+].[Na+].CC1=CC(=CC=C1N=NC1=C(O)C2=C(C=C(NC(=O)NC3=CC4=C(C=C3)C(O)=C(N=NC3=CC=C(C=C3)C([O-])=O)C(=C4)S([O-])(=O)=O)C=C2)C=C1S([O-])(=O)=O)S([O-])(=O)=O",3.7772
"[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2)C([O-])=O)C(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC=C(C=C1)C([O-])=O)C(=C3)S([O-])(=O)=O)=C2)S([O-])(=O)=O",4.34885
"CCCCCCCCCCCCCCCCOC(=O)C1=CC2=C(C=C1)C(OC2=O)(C1=C(C)N(CC)C2=CC=CC=C12)C1=C(OCC)C=C(C=C1)N(CC)CC",5.78522
"[Na+].COC1=NC(NC2=CC=C(C=C2)N=NC2=CC(C)=CC=C2O)=NC(=N1)N(C)CCS([O-])(=O)=O",4.51841
"CS(=O)(=O)NC1=CC=CC2=C1C(N=NC1=CC=C(C=C1O)S(N)(=O)=O)=C(O)C=C2",4.8805
"CCCCCCCCCCOC1=CC=C(C=C1)N=NC1=C(O)C2=C(C=C(C=C2NC(C)=O)S(=O)(=O)NCC)C=C1S(=O)(=O)NCC",4.20299
"CCN(C(C)=O)C1=C(I)C(N)=C(I)C(C(O)=O)=C1I",3.72107
"CCCCCCCCCCCCCCCCOC(=O)C1=CC2=C(C=C1)C(=O)OC2(C1=C(C)N(CC)C2=CC=CC=C12)C1=C(OCC)C=C(C=C1)N(CC)CC",5.76293
"[Cl-].[Cl-].C[N+](C)(CC(O)C[N+](C)(C)CC1=CC=CC=C1)CC1=CC=CC=C1",2.95748
"CCCCCC(=O)CCl",2.55192
"NC1=C(C=C(C2=C1C(O)=C(C=C2)N=NC1=CC=C(\C=C\C2=CC=C(C=C2S(O)(=O)=O)N=NC2=C(O)C3=C(C=C2)C(=CC(=C3N)S(O)(=O)=O)S(O)(=O)=O)C(=C1)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O",3.34756
"CC1=CC(N=NC2=CC(C)=C(C=C2C)C(C2=CC=CC=C2Cl)C2=C(C)C=C(N=NC3=C(O)C=CC(C)=C3)C(C)=C2)=C(O)C=C1",7.313437
"CC(O)C(O)OC(=O)C(N)C(O)C1=CC=CC=C1",2.14887
"CCCCCCCCCOP(OC1=CC=CC=C1)OC1=CC=CC=C1",4.15976
"[Na+].[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC(=C1)P(C1=CC(=CC=C1)S([O-])(=O)=O)C1=CC(=CC=C1)S([O-])(=O)=O",2.187
"[H+].[Na+].[Na+].[Na+].[O-]C(=O)CC[C@H](N(CC([O-])=O)CC([O-])=O)C([O-])=O",1.71649
"CCCCCCCCCCCCCCOC(=O)C1=CC2=C(C=C1)C(OC2=O)(C1=C(C)N(CC)C2=CC=CC=C12)C1=C(OCC)C=C(C=C1)N(CC)CC",5.85888
"CC[NH2+]CC.CC[NH2+]CC.CCCCOCCOP([O-])([O-])=O",1.47466
"CCCCCCCCC=CCCCCCCCCOP(=O)OCCCCCCCCC=CCCCCCCCC",4.04108
"CCNCC.CC(C)(C)CC(C)(C)C1=CC=CC=C1OP(O)(=O)OC1=CC=CC=C1C(C)(C)CC(C)(C)C",4.00248
"CCNCC.CCNCC.CC(C)(C)CC(C)(C)C1=CC=CC=C1OP(O)(O)=O",2.9212
"CCCCCCCCCCCCCCCCCCCCC=CC1CC(=O)N(CCNCCNCCNCCN2C(=O)CC(C=CCCCCCCCCCCCCCCCCCCCC)C2=O)C1=O",3.50413
"CCCCCCCCCCCCCCCCCCCCCCC=CC1CC(=O)N(CCNCCNCCNCCN2C(=O)CC(C=CCCCCCCCCCCCCCCCCCC)C2=O)C1=O",3.53782
"CCCCCCCCCCCCCCCCCCCCC=CC1CC(=O)N(CCNCCNCCNCCN2C(=O)CC(C=CCCCCCCCCCCCCCCCC)C2=O)C1=O",3.45175
